acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,first_name,last_name,street_addr,city,state,country,zip,gender,birth_date,ssn,lon,lat
910,C_910,I,A,USD,false,1,0,1000000,94457.57,,bank,Amber,Bullock,2292 Cody Plaza,Josephport,AL,US,85848,Female,1950-12-11,891-58-4357,-162.875175,-76.484919
911,C_911,I,A,USD,false,1,0,1000000,64777.38,,bank,Jill,Franco,406 Michael Circle Suite 223,Cisnerosmouth,VT,US,09006,Female,1956-01-12,239-59-3282,-137.385904,54.7792225
912,C_912,I,A,USD,false,1,0,1000000,76763.23,,bank,Tina,Preston,77328 Palmer Springs,New Sheila,WV,US,80173,Female,1986-03-06,035-46-8705,-55.395259,-53.4894695
913,C_913,I,A,USD,false,1,0,1000000,68309.02,,bank,Courtney,Diaz,048 Coleman Valleys,Sharifurt,PW,US,49495,Female,1927-02-24,055-48-8127,122.747488,-41.749483
914,C_914,I,A,USD,false,1,0,1000000,69204.94,,bank,Ryan,Baldwin,718 Nicholas Mission,Julialand,MP,US,12712,Male,2006-08-27,721-71-4703,72.644309,-47.135870
915,C_915,I,A,USD,false,1,0,1000000,97596.76,,bank,Heather,May,929 Aaron Glen,West Ginaland,TX,US,20688,Female,1932-02-26,426-80-1756,-117.355412,-65.500155
916,C_916,I,A,USD,false,1,0,1000000,62410.04,,bank,Erika,Patterson,4726 Sandra Fords,Lopezchester,PR,US,97482,Female,1993-10-28,815-61-2007,-133.590671,-39.5605245
917,C_917,I,A,USD,false,1,0,1000000,66517.69,,bank,Amanda,Cooper,0922 Morales Creek Apt. 944,Michaelchester,ME,US,77713,Female,2004-08-16,365-30-9772,-137.512713,7.647879
918,C_918,I,A,USD,false,1,0,1000000,55147.20,,bank,Bill,Thompson,2988 Bates Circle,Hunterfurt,SD,US,38817,Male,1955-11-04,148-85-2068,159.581690,46.328870
919,C_919,I,A,USD,false,1,0,1000000,51063.67,,bank,Beverly,Bender,290 Wilson Lake,East Kathleenstad,SD,US,85146,Female,2019-05-29,499-84-9894,42.881142,-76.7132455
920,C_920,I,A,USD,false,1,0,1000000,75021.92,,bank,Jaime,Castro,1512 Porter Terrace Apt. 416,South Samanthachester,IN,US,95283,Female,2020-08-12,861-50-4537,-107.326507,-9.6985925
921,C_921,I,A,USD,false,1,0,1000000,65479.66,,bank,Scott,Schneider,525 Robert Field Suite 092,Davidchester,PR,US,27148,Male,2021-03-31,611-54-5340,-129.379721,-31.871833
922,C_922,I,A,USD,false,1,0,1000000,80939.18,,bank,Derek,Moore,483 Gina Camp,Lake Robert,SC,US,24461,Male,1988-10-04,356-26-5737,26.635088,-18.201267
923,C_923,I,A,USD,false,1,0,1000000,98742.69,,bank,Tina,Cruz,63927 Wagner Track Apt. 534,West Stephen,MA,US,77295,Female,1915-07-22,344-58-8614,-142.556409,23.239891
924,C_924,I,A,USD,false,1,0,1000000,59722.55,,bank,Lori,Travis,552 Turner Crescent Apt. 546,South Jeffrey,IA,US,51653,Female,1967-06-30,834-28-8936,-122.063421,23.8981355
925,C_925,I,A,USD,false,1,0,1000000,58756.18,,bank,Catherine,Howell,6651 Stephens Pines,Ashleymouth,NH,US,26150,Female,1974-12-23,486-51-4567,-18.944835,-71.9007835
926,C_926,I,A,USD,false,1,0,1000000,59518.79,,bank,Tiffany,Martinez,5804 Krista Pines Suite 637,East Michael,NC,US,10291,Female,2001-08-14,026-50-7617,52.264777,8.4310285
927,C_927,I,A,USD,false,1,0,1000000,59247.73,,bank,Elizabeth,Brown,63944 Griffin Causeway Suite 049,Lake Steven,UT,US,29256,Female,1958-07-24,888-23-7638,112.166621,-53.9000085
928,C_928,I,A,USD,false,1,0,1000000,89016.75,,bank,Victoria,Johnson,051 Dunn Centers Suite 418,Lake Shelley,OR,US,01552,Female,1919-09-02,327-12-9926,-158.899024,68.0189295
929,C_929,I,A,USD,false,1,0,1000000,90968.28,,bank,Samuel,Horn,7832 Frederick Forge,Jillianborough,VI,US,56245,Male,1994-06-20,585-18-7931,162.054277,89.361555
930,C_930,I,A,USD,false,1,0,1000000,64721.58,,bank,Joseph,Moreno,8986 James Court Suite 233,Rachelhaven,PA,US,18949,Male,1979-11-01,028-73-3715,62.394482,-27.200480
931,C_931,I,A,USD,false,1,0,1000000,57064.61,,bank,Nicholas,Williams,346 Scott Drives,Elizabethshire,GU,US,49921,Male,1979-07-04,137-17-1139,36.144220,-87.528120
932,C_932,I,A,USD,false,1,0,1000000,98455.50,,bank,Christine,Fischer,672 Gregory Station Apt. 743,Coreytown,TN,US,02909,Female,1984-02-23,634-02-3320,-43.131622,-83.909137
933,C_933,I,A,USD,false,1,0,1000000,70210.61,,bank,Richard,Jackson,87293 Page Estates Apt. 256,Joanberg,PR,US,66602,Male,2008-06-06,430-28-3150,-92.448946,-31.388957
934,C_934,I,A,USD,false,1,0,1000000,77992.44,,bank,Mark,Newman,87956 Bridget Greens Apt. 179,Jacksonborough,IL,US,27862,Male,2004-01-12,335-40-3616,-157.945393,23.0424315
935,C_935,I,A,USD,false,1,0,1000000,96876.45,,bank,Erika,Grant,49315 Stephanie Lights,Carpenterbury,PR,US,47893,Female,1962-04-20,813-41-1155,-91.828062,86.9268465
936,C_936,I,A,USD,false,1,0,1000000,70390.96,,bank,Kathleen,Wilkins,5525 Martinez Fork,Jacksonchester,AZ,US,63127,Female,1996-10-21,845-77-5582,124.806545,48.3523225
937,C_937,I,A,USD,true,1,0,1000000,84983.88,,bank,Mitchell,Weber,78572 Catherine Ridges,Lake Mark,KS,US,49632,Male,1916-01-26,454-30-1020,171.874445,-87.923857
938,C_938,I,A,USD,false,1,0,1000000,99501.13,,bank,Lisa,Harrison,179 John Spurs,Brownchester,DC,US,12848,Female,1921-08-21,143-18-5588,130.673651,38.6312015
939,C_939,I,A,USD,false,1,0,1000000,73648.88,,bank,Diana,Ross,212 Phillips Ridges Suite 812,Port James,AS,US,31719,Female,1911-11-14,230-11-7483,15.901972,-66.0230795
940,C_940,I,A,USD,false,1,0,1000000,69899.69,,bank,William,Long,044 Juarez Village Apt. 101,South Gregory,SD,US,68835,Male,1931-08-12,802-73-8229,-61.274198,77.445632
941,C_941,I,A,USD,false,1,0,1000000,55885.83,,bank,Christian,Moran,044 Preston Corner Apt. 657,North Amandaside,MA,US,51934,Male,2013-04-24,813-27-6711,75.895287,75.3882885
942,C_942,I,A,USD,false,1,0,1000000,88189.58,,bank,Tyler,Johnson,20202 Hunter Gateway,Jeffreyberg,ND,US,19637,Male,1941-06-05,742-98-5817,-141.819987,-53.366659
943,C_943,I,A,USD,true,1,0,1000000,98617.13,,bank,Melissa,Jordan,127 Roy Valleys Apt. 131,Shanestad,AZ,US,53507,Female,1967-02-17,061-20-5297,90.065174,-57.352301
944,C_944,I,A,USD,false,1,0,1000000,51526.02,,bank,Jason,Parrish,7923 Watson Roads Suite 740,Lake Williamstad,CO,US,97004,Male,2006-01-04,314-31-9129,-85.386183,2.198822
945,C_945,I,A,USD,false,1,0,1000000,72099.47,,bank,Taylor,Ramirez,1493 Shawn Keys Suite 639,Port Juliemouth,ID,US,69505,Female,1941-03-05,039-98-2620,17.578188,-15.114913
946,C_946,I,A,USD,false,1,0,1000000,87463.83,,bank,David,Olson,567 Hall Road Apt. 995,North Bailey,ND,US,16668,Male,1993-04-03,874-91-1196,-178.991311,-26.228598
947,C_947,I,A,USD,false,1,0,1000000,65475.09,,bank,Katie,Villa,35802 Ray Alley Apt. 658,West Frankton,VA,US,44099,Female,1936-01-16,646-75-8719,134.570148,-5.0306455
948,C_948,I,A,USD,false,1,0,1000000,97151.58,,bank,Tyler,Crawford,36093 Skinner Walk Suite 950,Port Danielhaven,AR,US,98926,Male,1978-01-26,688-21-3727,-162.753431,-58.225496
949,C_949,I,A,USD,false,1,0,1000000,86220.06,,bank,Michael,Sanchez,923 Vanessa Island Apt. 641,Edwardsmouth,MT,US,52686,Male,1928-09-21,776-98-8183,-139.465548,-18.517989
950,C_950,I,A,USD,false,1,0,1000000,75999.69,,bank,Henry,Pace,6950 Michelle Square,East Larry,CT,US,50135,Male,1999-10-16,241-88-4255,72.563607,-72.7886145
951,C_951,I,A,USD,false,1,0,1000000,61019.87,,bank,Ashley,Ball,24048 Stone Manors,Mendezburgh,PA,US,33044,Female,2006-02-01,812-78-0974,-157.007158,27.033516
952,C_952,I,A,USD,false,1,0,1000000,83507.33,,bank,Henry,Young,4684 Duncan Rue,Bradleyburgh,PR,US,60756,Male,1949-05-12,759-02-4550,86.644345,19.2047225
953,C_953,I,A,USD,false,1,0,1000000,80120.01,,bank,Nichole,Johnson,22187 Richards Way Apt. 606,Marcmouth,SD,US,37643,Female,2007-05-14,601-67-4154,57.388299,42.603324
954,C_954,I,A,USD,false,1,0,1000000,68090.09,,bank,Jeffrey,Guzman,364 Christopher Summit,New Jacquelineburgh,OR,US,92656,Male,1927-09-08,756-63-1988,152.886508,-43.088749
955,C_955,I,A,USD,false,1,0,1000000,62198.09,,bank,Robert,Bennett,28526 Parker Creek,Apriltown,CA,US,06912,Male,2014-06-14,563-59-6488,136.582637,-43.0982355
956,C_956,I,A,USD,false,1,0,1000000,97503.27,,bank,Douglas,Phillips,093 Grant Freeway,Hansonhaven,IN,US,02550,Male,1972-11-26,604-20-0577,146.135782,12.5743785
957,C_957,I,A,USD,false,1,0,1000000,56926.15,,bank,Steven,Powell,728 Wood Lights,New Erik,IA,US,85433,Male,1974-06-06,676-11-0353,98.782877,-25.1562995
958,C_958,I,A,USD,false,1,0,1000000,94853.29,,bank,Alexander,Wood,22033 Joshua Common Suite 901,Mitchellshire,OH,US,19281,Male,1955-04-03,177-64-9042,11.878099,-18.591885
959,C_959,I,A,USD,false,1,0,1000000,87850.61,,bank,Cynthia,Shannon,57652 Curry Meadow Apt. 788,Brownville,MA,US,08916,Female,1935-12-03,530-49-9401,58.400445,25.631282
960,C_960,I,A,USD,false,1,0,1000000,91798.56,,bank,Tracy,Oliver,794 Weiss Centers Suite 729,Elizabethborough,FL,US,74755,Female,2010-05-23,178-16-7893,156.159834,-23.054395
961,C_961,I,A,USD,false,1,0,1000000,99046.83,,bank,Carolyn,Aguirre,3970 Philip Trail,Brucehaven,AK,US,13559,Female,1931-09-30,230-07-9232,125.800096,-66.470543
962,C_962,I,A,USD,false,1,0,1000000,91400.68,,bank,Jim,Wilson,72204 Graham Drives,New Amytown,WY,US,07233,Male,1922-09-21,095-61-2065,-93.812166,23.8802385
963,C_963,I,A,USD,false,1,0,1000000,94862.54,,bank,Andrew,Thompson,992 Owens Burgs Apt. 319,Ianborough,PR,US,37275,Male,1973-03-06,785-34-8036,-71.983209,-30.378083
964,C_964,I,A,USD,false,1,0,1000000,98001.03,,bank,Joseph,Cardenas,97581 Carrie Glens,Smithton,PA,US,34603,Male,1927-08-27,693-85-4007,140.046334,-7.773167
965,C_965,I,A,USD,false,1,0,1000000,94364.14,,bank,David,Lara,01906 Kyle Courts,Sarahhaven,MP,US,05842,Male,1986-02-16,326-03-8516,-81.547194,-71.894529
966,C_966,I,A,USD,false,1,0,1000000,55890.26,,bank,Brian,Burton,15453 Smith Mission Apt. 473,New Kimberlyside,LA,US,23819,Male,1924-01-10,116-24-2523,3.291662,43.3655435
967,C_967,I,A,USD,false,1,0,1000000,57122.81,,bank,Emily,Williams,4306 Thomas Shores,Port Christopher,OH,US,85597,Female,1993-07-22,720-22-8659,-158.575928,-54.3255055
968,C_968,I,A,USD,false,1,0,1000000,84757.15,,bank,Carolyn,Cannon,6835 Robert Curve,Amandamouth,AK,US,25205,Female,1950-08-20,784-23-3165,-121.276436,41.728423
969,C_969,I,A,USD,false,1,0,1000000,80500.35,,bank,Amy,Bradford,814 Christina Valley,Jenkinstown,PA,US,82603,Female,1986-01-02,244-32-5357,101.990641,46.0289915
970,C_970,I,A,USD,false,1,0,1000000,67066.99,,bank,Derrick,Hall,703 Margaret Shoal,Nguyenberg,DC,US,13977,Male,1936-08-19,407-72-9448,154.517022,-55.835275
971,C_971,I,A,USD,false,1,0,1000000,77462.61,,bank,Daniel,Lucas,5902 Lauren Drive Apt. 911,North Deborahville,GU,US,25584,Male,1981-03-22,618-74-4197,169.259897,-66.045059
972,C_972,I,A,USD,false,1,0,1000000,92448.59,,bank,Sherry,Davis,56242 Angela Garden Apt. 472,New Timothy,DE,US,93083,Female,1916-04-09,624-66-5500,-5.280695,74.293751
973,C_973,I,A,USD,false,1,0,1000000,57362.12,,bank,Chelsea,Weeks,08567 Sean Road,Port Nicholas,IN,US,80959,Female,1975-12-21,244-81-8360,-176.996208,-70.593892
974,C_974,I,A,USD,false,1,0,1000000,79525.61,,bank,Carla,Ward,3293 Tyler Rapid Apt. 406,South Collin,NE,US,57080,Female,2021-04-06,651-41-6596,93.696341,32.945561
975,C_975,I,A,USD,false,1,0,1000000,67936.11,,bank,Jasmine,Miller,82894 Andrew Corners,Annafort,GU,US,40739,Female,1952-08-09,414-39-5470,109.642462,-70.047225
976,C_976,I,A,USD,false,1,0,1000000,83827.71,,bank,Casey,Armstrong,8603 Delgado Lock,Lisaport,AR,US,44351,Female,1978-08-17,079-30-0111,58.100056,-21.6929655
977,C_977,I,A,USD,false,1,0,1000000,71707.28,,bank,Zoe,Cross,36048 Torres Gateway,Lake Brian,VI,US,36799,Female,1975-04-13,482-38-5575,1.479881,-14.9262605
978,C_978,I,A,USD,false,1,0,1000000,63301.93,,bank,Stephanie,Perkins,59162 Eaton Brook,Jacksontown,TN,US,50857,Female,2011-03-01,663-22-5664,154.866964,74.1262265
979,C_979,I,A,USD,true,1,0,1000000,89180.04,,bank,Christopher,Black,451 Danielle Plains,South Geraldside,MN,US,12200,Male,1993-03-29,571-97-2865,40.216059,26.0517175
980,C_980,I,A,USD,false,1,0,1000000,69121.69,,bank,Sarah,Murphy,1453 Larry Valley Apt. 404,Silvaborough,ND,US,25473,Female,1923-12-18,590-67-5736,-65.440313,62.551142
981,C_981,I,A,USD,false,1,0,1000000,68914.81,,bank,William,Johnson,2653 Jonathan Gateway,Deborahberg,CT,US,20114,Male,1996-12-15,701-29-5611,10.947957,-46.4642885
982,C_982,I,A,USD,false,1,0,1000000,70346.25,,bank,Stephen,Cunningham,505 Cynthia Track,Georgeton,CT,US,28377,Male,1964-03-23,664-38-8164,-130.142394,-89.238915
983,C_983,I,A,USD,false,1,0,1000000,53640.21,,bank,Edward,Sexton,07665 Leslie Street,North Scottbury,AR,US,78794,Male,1994-01-26,226-39-1865,100.268255,35.753597
984,C_984,I,A,USD,false,1,0,1000000,91460.73,,bank,Joshua,Clark,35870 Daniel Ville,Juanbury,MO,US,36713,Male,1946-06-07,845-29-7616,-142.567399,-5.0589535
985,C_985,I,A,USD,false,1,0,1000000,50746.65,,bank,Jennifer,Murphy,23056 Thompson Trail,Martinezland,ID,US,88642,Female,1922-04-25,716-22-4491,155.658206,-27.1656885
986,C_986,I,A,USD,false,1,0,1000000,74096.45,,bank,Shelley,Matthews,964 Lee Crescent Suite 739,Lauratown,NV,US,10302,Female,1982-08-20,635-35-1550,-153.619405,55.2454765
987,C_987,I,A,USD,false,1,0,1000000,71297.69,,bank,Ashley,Byrd,5191 Johnson Forest Suite 490,Benjamintown,MP,US,12582,Female,1921-12-10,043-67-4899,79.616882,-74.0819355
988,C_988,I,A,USD,false,1,0,1000000,83600.58,,bank,Michael,Ellis,7220 Teresa Ferry Suite 409,Gailfurt,CT,US,45161,Male,1934-04-17,898-89-0677,-106.336481,-84.723522
989,C_989,I,A,USD,false,1,0,1000000,84283.55,,bank,Angel,Wheeler,28044 Lori Lakes,North Julia,IN,US,57668,Male,1943-01-31,477-15-7981,24.290565,-65.096189
990,C_990,I,A,USD,false,1,0,1000000,57285.88,,bank,Tina,Smith,07687 Riley Ridges Suite 878,South Jeffery,CT,US,18539,Female,2010-02-03,688-51-2774,-120.995983,84.113268
991,C_991,I,A,USD,false,1,0,1000000,59514.33,,bank,Howard,Taylor,34609 Morris Point,Port Jennamouth,PR,US,51310,Male,1990-12-11,598-73-7166,22.053715,-1.109021
992,C_992,I,A,USD,false,1,0,1000000,76425.23,,bank,Nicholas,Welch,8548 Lindsay Flat Apt. 266,South Reneeton,TX,US,07502,Male,1978-10-13,368-19-5688,58.809739,-49.629408
993,C_993,I,A,USD,false,1,0,1000000,78575.35,,bank,Kimberly,Stevens,1851 Avery Tunnel Apt. 260,Davidbury,MH,US,32107,Female,1972-03-01,883-66-0483,95.209150,-78.847944
994,C_994,I,A,USD,false,1,0,1000000,99023.71,,bank,Holly,Parker,338 Heather Club Apt. 350,South Timothy,FL,US,51623,Female,1999-11-22,700-97-5816,-169.963852,-39.8148085
995,C_995,I,A,USD,false,1,0,1000000,87521.09,,bank,Christopher,Cooke,6142 Evan Ports,Lake Stephanieland,AZ,US,82192,Male,1942-12-12,279-51-6085,-144.364826,89.1315985
996,C_996,I,A,USD,false,1,0,1000000,62596.53,,bank,Carlos,Rosales,32039 Perkins Pike,Jacobland,CT,US,01771,Male,2011-02-07,104-16-7006,79.614302,-38.6991415
997,C_997,I,A,USD,false,1,0,1000000,59602.05,,bank,Joseph,Bell,84599 Michelle Mews,South Joelfort,WA,US,35801,Male,1946-12-15,632-79-6882,-91.377902,-75.598518
998,C_998,I,A,USD,false,1,0,1000000,63352.35,,bank,Denise,Myers,7400 Gregory Lodge Suite 019,North Angelaberg,MD,US,69089,Female,1972-01-15,802-42-5714,-112.295548,-3.524212
999,C_999,I,A,USD,false,1,0,1000000,77073.40,,bank,Alan,White,4079 Nelson Rue,Lake Jessica,VI,US,73144,Male,2015-06-07,559-44-0491,-71.372621,-2.2227265
1000,C_1000,I,A,USD,false,1,0,1000000,62030.04,,bank,Kathy,Jones,798 Medina Park Suite 543,New Karenview,CO,US,35985,Female,1954-06-12,198-46-6497,-100.121427,-19.7311195
1001,C_1001,I,A,USD,false,1,0,1000000,89814.18,,bank,Jimmy,Silva,80929 Anderson Mountains,Alanchester,PA,US,59404,Male,1975-01-07,103-19-5735,16.119115,34.375049
1002,C_1002,I,A,USD,false,1,0,1000000,65537.14,,bank,James,Gilmore,5179 Richard Drives Apt. 195,West Brandyborough,IN,US,49462,Male,1992-11-08,837-68-4863,121.429019,-40.8863525
1003,C_1003,I,A,USD,false,1,0,1000000,75451.56,,bank,William,Lopez,389 Jimmy Rapid,West Williamville,VT,US,09650,Male,2010-03-07,790-61-6490,-21.898654,-51.1743385
1004,C_1004,I,A,USD,false,1,0,1000000,81302.06,,bank,Richard,Hart,5664 Patterson Trail Apt. 688,West Dale,VI,US,25130,Male,1940-06-03,258-50-9193,-15.442417,-82.856270
1005,C_1005,I,A,USD,false,1,0,1000000,52028.10,,bank,Amy,Nelson,4439 Lauren Via Apt. 396,South Michaeltown,DC,US,02809,Female,2020-09-04,696-54-8587,-156.829278,83.0802945
1006,C_1006,I,A,USD,false,1,0,1000000,51472.71,,bank,Suzanne,Barnes,119 Hill Course Apt. 054,Salazarberg,OR,US,46167,Female,1935-06-02,136-53-9404,-118.661968,73.070142
1007,C_1007,I,A,USD,false,1,0,1000000,97961.13,,bank,Mercedes,Scott,398 Pruitt Bypass Apt. 098,South Anthony,FM,US,65406,Female,2001-02-16,186-36-8909,118.684415,-58.5688295
1008,C_1008,I,A,USD,false,1,0,1000000,73920.87,,bank,Michelle,Rojas,353 Hawkins Drives Suite 870,Lake Stephen,MS,US,59112,Female,2018-06-13,537-29-1533,83.216195,-4.169921
1009,C_1009,I,A,USD,false,1,0,1000000,61186.73,,bank,Cindy,Hughes,4287 Valerie Mall,Santanabury,AL,US,62382,Female,1929-06-15,040-57-6863,-10.850061,49.1280095
1010,C_1010,I,A,USD,false,1,0,1000000,50325.67,,bank,Chase,Morris,81268 Crystal Square Suite 380,Monicaville,NH,US,27643,Male,1910-05-18,474-97-9264,86.271099,-37.1312355
1011,C_1011,I,A,USD,false,1,0,1000000,92610.39,,bank,William,Perkins,2859 Torres River Apt. 970,Lake Annabury,NH,US,34592,Male,1947-07-01,042-52-6603,-40.366363,-72.1202755
1012,C_1012,I,A,USD,false,1,0,1000000,71712.41,,bank,Leah,Alvarez,80262 Robin Neck,Hamiltonbury,MA,US,52820,Female,1916-10-09,013-55-5985,-66.691672,89.467976
1013,C_1013,I,A,USD,false,1,0,1000000,69533.65,,bank,Jeremy,Larson,60993 Solis Rest,Haydenville,AR,US,66718,Male,1914-01-12,496-29-5476,-60.854288,6.8853205
1014,C_1014,I,A,USD,false,1,0,1000000,94261.69,,bank,Jennifer,Williams,96169 Barbara Court Apt. 027,Gomezview,PW,US,48153,Female,2025-03-11,308-48-0449,1.820976,-47.2125215
1015,C_1015,I,A,USD,false,1,0,1000000,53130.25,,bank,Ernest,Smith,1834 Jackson Mount Suite 226,Port Mariofort,DC,US,31829,Male,2017-03-31,117-29-2897,-53.908673,-59.5544435
1016,C_1016,I,A,USD,false,1,0,1000000,52757.55,,bank,Adam,Williams,304 Heather Locks,Amyfort,NJ,US,49572,Male,1985-11-11,609-60-0237,81.269103,26.494225
1017,C_1017,I,A,USD,false,1,0,1000000,91685.51,,bank,Robert,Ryan,149 Jennifer Crossroad Suite 558,Kaitlinland,OR,US,65860,Male,1981-08-17,375-67-7392,-157.962934,54.687369
1018,C_1018,I,A,USD,false,1,0,1000000,88162.70,,bank,Dennis,Wilson,773 Jeffrey Fort Suite 853,New Scott,PA,US,72945,Male,1920-03-04,820-50-3834,52.719397,-44.0776195
1019,C_1019,I,A,USD,false,1,0,1000000,75194.97,,bank,Jessica,Clark,52019 Rowe Dale,South Matthew,AR,US,46461,Female,1980-10-31,751-84-9614,-88.722729,-52.9053975
1020,C_1020,I,A,USD,false,1,0,1000000,53752.84,,bank,Thomas,Reyes,41734 Spence Via Suite 878,Justinside,OH,US,94917,Male,2006-07-17,631-06-8498,7.083317,12.384184
1021,C_1021,I,A,USD,false,1,0,1000000,83415.75,,bank,Keith,Howard,99140 Allen Field Apt. 799,Kingburgh,AS,US,46362,Male,2012-06-01,569-29-7934,-123.441353,39.5952715
1022,C_1022,I,A,USD,true,1,0,1000000,90715.69,,bank,William,Zimmerman,555 Clark Mills,North Rachel,NJ,US,92885,Male,1980-02-17,709-48-1292,-88.125353,54.9396875
1023,C_1023,I,A,USD,false,1,0,1000000,66742.05,,bank,Alec,Cannon,6840 Gilbert Island Suite 797,West Faith,MD,US,79593,Male,1919-03-09,321-27-5820,42.571210,9.812450
1024,C_1024,I,A,USD,false,1,0,1000000,98474.63,,bank,Amber,Casey,45497 Lori Unions Apt. 858,Port Clifford,TX,US,09826,Female,1980-03-29,239-46-4708,-106.206190,72.5465175
1025,C_1025,I,A,USD,false,1,0,1000000,92722.49,,bank,Felicia,Salas,1985 Robert Alley,Lake Derrickmouth,NJ,US,19975,Female,2012-02-07,723-25-5128,166.294031,-43.912128
1026,C_1026,I,A,USD,false,1,0,1000000,52395.81,,bank,Lisa,Cooper,307 Lori Greens,Rasmussenburgh,NV,US,66472,Female,1987-12-06,235-57-8797,115.747251,-27.7345355
1027,C_1027,I,A,USD,false,1,0,1000000,53311.12,,bank,Cassandra,Turner,0201 Richard Way Suite 310,North Edward,NC,US,02588,Female,1959-10-16,834-48-1142,-20.036430,26.6971495
1028,C_1028,I,A,USD,true,1,0,1000000,76390.62,,bank,Nathaniel,Lowe,754 Mitchell Green,Greenfort,CA,US,13070,Male,2011-05-16,430-01-6189,117.297407,-26.8610745
1029,C_1029,I,A,USD,false,1,0,1000000,80603.38,,bank,Sean,Liu,622 Angela Roads Apt. 454,South Jasonburgh,MP,US,98751,Male,1918-05-18,493-06-5124,-80.230125,-70.661804
1030,C_1030,I,A,USD,false,1,0,1000000,63962.35,,bank,Andrea,Nichols,57686 Scott Pass Suite 150,North Dawnborough,MA,US,68680,Female,1914-10-29,165-08-8223,178.785935,29.4233775
1031,C_1031,I,A,USD,false,1,0,1000000,64651.73,,bank,Sheri,Montes,53365 Howard Row,Ianton,MO,US,61232,Female,1914-12-08,624-51-0603,-69.172222,-49.0887605
1032,C_1032,I,A,USD,false,1,0,1000000,80326.68,,bank,Erin,Dennis,94081 Alicia Island,Andersonshire,GU,US,34547,Female,1972-08-01,271-20-1053,-77.438478,62.651611
1033,C_1033,I,A,USD,false,1,0,1000000,92891.84,,bank,William,Rice,04522 Nelson Points,Vanessafurt,GA,US,31498,Male,1930-06-30,315-91-9744,109.769404,-43.5477115
1034,C_1034,I,A,USD,true,1,0,1000000,66069.64,,bank,Terri,Phillips,0570 Mack Valley Suite 640,Kimberlyville,OH,US,44910,Female,1923-11-04,170-50-9304,-142.738013,7.009460
1035,C_1035,I,A,USD,false,1,0,1000000,72656.85,,bank,Lauren,Jimenez,48801 Shane Mews,West John,TX,US,53833,Female,1931-09-05,366-13-0741,-24.143790,-34.054785
1036,C_1036,I,A,USD,false,1,0,1000000,88682.72,,bank,Jerry,Williams,7900 Rachel Fall,Stevenburgh,MS,US,21046,Male,2022-01-20,648-32-2591,167.477352,56.507593
1037,C_1037,I,A,USD,false,1,0,1000000,93144.92,,bank,Aaron,Smith,359 Ballard Lodge,South Josephland,WA,US,78444,Male,1952-09-23,270-54-6490,-79.551151,14.801236
1038,C_1038,I,A,USD,false,1,0,1000000,76090.39,,bank,Daniel,Dickerson,6673 Theresa Via,Lake Stephanieview,ME,US,21072,Male,1970-02-21,819-19-7579,-51.817488,-75.5495555
1039,C_1039,I,A,USD,false,1,0,1000000,93592.03,,bank,Victor,Williams,27776 Jackson Circle,North Janet,NC,US,22708,Male,1984-04-04,618-29-5473,29.906756,82.569253
1040,C_1040,I,A,USD,false,1,0,1000000,97471.19,,bank,Abigail,Christensen,53175 Katelyn Row,Lake Gregory,GA,US,39212,Female,1918-01-08,727-49-8638,129.015501,-21.3457935
